transaction_id,date,customer_id,product,category,quantity,price,store_location
1849,11-20-2024,CUST0324,Smartphone,Eletrônicos,7,"93,96",Porto
1850,13/10/2024,CUST0393,Laptop,Eletrônicos,10,"496,67",Roma
1851,11-01-2024,CUST0218,Livro,Educação,8,174.83,Madrid
1852,06/01/2024,CUST0209,Calça,Vestuário,6,"108,95",Roma
1853,20/11/2024,CUST0482,Smartphone,Eletrônicos,8,248.37,Roma
1854,12-13-2024,CUST0490,Tênis,calçados,8,50.83,Roma
1855,09-30-2024,CUST0368,Fruta,Alimentos,2,345.05,Berlim
1856,10-20-2024,CUST0339,Sandália,Calçados,7,219.85,Roma
1857,25/09/2024,CUST0205,Laptop,Eletrônicos,10,77.62,Barcelona
1858,2024-09-19,CUST0144,Caderno,Educação,7,"418,33",Porto
1859,2024-12-28,CUST0248,Caderno,Educação,1,9.42,Barcelona
1860,07-13-2024,CUST0389,Camiseta,Vestuário,1,161.94,Lisboa
1861,2024-03-09,CUST0356,Smartphone,Eletrônicos,8,18.87,Lisboa
1862,01-30-2024,CUST0228,Smartphone,Eletrônicos,6,194.38,Barcelona
1863,2024-03-30,CUST0474,Laptop,Eletrônicos,7,"429,46",Madrid
1864,10-03-2024,CUST0349,Tênis,Calçados,5,"16,64",Madrid
1865,11/08/2024,CUST0271,Fruta,Alimentos,7,"86,86",Madrid
1866,21/09/2024,CUST0143,Refrigerante,Alimentos,10,258.5,Roma
1867,12-29-2024,CUST0356,Calça,VESTUÁRIO,9,"341,94",Lisboa
1868,01-19-2024,CUST0258,Laptop,Eletrônicos,4,66.59,Paris
1869,2024-10-15,CUST0173,Refrigerante,Alimentos,3,181.89,Porto
1870,31/07/2024,CUST0024,Calça,Vestuário,3,31.72,Madrid
1871,03-16-2024,CUST0221,Livro,Educação,9,139.15,Lisboa
1872,11/06/2024,CUST0076,Fruta,Alimentos,9,"109,39",Barcelona
1873,03-15-2024,CUST0325,Laptop,Eletrônicos,1,101.29,Barcelona
1874,01/10/2024,CUST0427,Smartphone,Eletrônicos,9,222.29,Madrid
1875,11-29-2024,CUST0348,Refrigerante,Alimentos,7,"18,99",Paris
1876,06/05/2024,CUST0383,Tênis,Calçados,10,161.42,Madrid
1877,12-28-2024,CUST0359,Calça,Vestuário,2,"71,66",Porto
1878,13/09/2024,CUST0076,Tênis,CALÇADOS,3,498.36,Roma
1879,2024-05-08,CUST0354,Laptop,Eletrônicos,10,280.16,Barcelona
1880,29/02/2024,CUST0161,Livro,Educação,4,181.33,Berlim
1881,2024-09-11,CUST0079,Sandália,Calçados,1,428.45,Porto
1882,2024-03-27,CUST0280,Caderno,Educação,5,98.67,Porto
1883,14/03/2024,CUST0189,Tênis,Calçados,2,"318,85",Berlim
1884,2024-01-19,CUST0091,Caderno,Educação,5,"78,5",Berlim
1885,02-26-2024,CUST0375,Caderno,Educação,7,443.33,Berlim
1886,02-17-2024,CUST0129,Calça,Vestuário,6,415.48,Roma
1887,11-01-2024,CUST0208,Caderno,Educação,1,452.53,Roma
1888,07-21-2024,CUST0434,Camiseta,Vestuário,7,250.93,Porto
1889,12-14-2024,CUST0190,Fruta,Alimentos,3,430.88,Porto
1890,2024-10-07,CUST0479,Caderno,Educação,9,346.06,Berlim
1891,2024-12-21,CUST0427,Smartphone,Eletrônicos,8,"35,71",Roma
1892,02-03-2024,CUST0308,Livro,Educação,6,228.58,Madrid
1893,13/04/2024,CUST0220,Laptop,Eletrônicos,4,55.21,Madrid
1894,2024-02-23,CUST0392,Fruta,Alimentos,9,"127,36",Lisboa
1895,07-19-2024,CUST0074,Fruta,Alimentos,2,"111,89",Porto
1896,01-14-2024,CUST0441,Smartphone,Eletrônicos,7,261.21,Madrid
1897,2024-03-05,CUST0222,Tênis,Calçados,7,54.02,Porto
1898,07-02-2024,CUST0271,Sandália,Calçados,3,167.18,Barcelona
1899,02-24-2024,CUST0258,Caderno,Educação,8,"377,68",Madrid
1900,2024-11-14,CUST0078,Refrigerante,Alimentos,8,38.66,Madrid
1901,28/01/2024,CUST0480,Caderno,Educação,3,316.16,Madrid
1902,17/03/2024,CUST0390,Tênis,Calçados,5,"268,45",Paris
1903,24/03/2024,CUST0415,Tênis,Calçados,4,"270,11",Berlim
1904,08-21-2024,CUST0253,Calça,Vestuário,7,"419,01",Lisboa
1905,19/01/2024,CUST0133,Camiseta,Vestuário,4,"220,52",Barcelona
1906,05-03-2024,CUST0048,Smartphone,Eletrônicos,7,"454,81",Barcelona
1907,12-21-2024,CUST0227,Smartphone,Eletrônicos,6,57.25,Berlim
1908,09/10/2024,CUST0468,Camiseta,Vestuário,5,"438,83",Roma
1909,2024-01-19,CUST0166,Fruta,Alimentos,1,319.02,Berlim
1910,02-27-2024,CUST0092,Sandália,Calçados,10,214.41,Lisboa
1911,02/06/2024,CUST0235,Fruta,Alimentos,1,192.32,Paris
1912,05-06-2024,CUST0322,Tênis,Calçados,5,"169,37",Paris
1913,07/04/2024,CUST0404,Fruta,Alimentos,7,260.25,Paris
1914,08-09-2024,CUST0184,Livro,Educação,9,258.46,Lisboa
1915,22/01/2024,CUST0022,Camiseta,Vestuário,8,87.3,Paris
1916,17/04/2024,CUST0462,Sandália,Calçados,2,"207,76",Roma
1917,2024-06-10,CUST0145,Refrigerante,Alimentos,3,471.48,Lisboa
1918,10-13-2024,CUST0316,Livro,educação,4,283.6,Roma
1919,04-30-2024,CUST0432,Livro,Educação,8,"6,8",Barcelona
1920,13/01/2024,CUST0312,Refrigerante,Alimentos,9,"304,07",Lisboa
1921,2024-08-09,CUST0115,Smartphone,ELETRÔNICOS,9,121.28,Lisboa
1922,26/09/2024,CUST0013,Tênis,Calçados,7,"306,13",Berlim
1923,02/12/2024,CUST0496,Camiseta,Vestuário,1,241.71,Barcelona
1924,11-05-2024,CUST0337,Tênis,Calçados,3,181.42,Roma
1925,06-02-2024,CUST0417,Sandália,Calçados,9,"107,51",Paris
1926,02-19-2024,CUST0385,Fruta,Alimentos,1,424.73,Berlim
1927,06-19-2024,CUST0346,Sandália,Calçados,2,203.84,Roma
1928,2024-12-15,CUST0443,Smartphone,Eletrônicos,9,"13,0",Paris
1929,08-21-2024,CUST0351,Laptop,Eletrônicos,5,"255,4",Madrid
1930,21/07/2024,CUST0147,Camiseta,Vestuário,7,44.31,Berlim
1931,08-15-2024,CUST0276,Tênis,Calçados,10,223.14,Barcelona
1932,03/03/2024,CUST0251,Caderno,Educação,8,438.18,Madrid
1933,22/02/2024,CUST0327,Tênis,CALÇADOS,6,247.92,Barcelona
1934,02-07-2024,CUST0071,Livro,Educação,4,"470,16",Barcelona
1935,02-26-2024,CUST0027,Camiseta,Vestuário,4,357.33,Porto
1936,09-24-2024,CUST0415,Livro,Educação,1,111.02,Berlim
1937,23/08/2024,CUST0318,Livro,Educação,3,411.11,Roma
1938,15/10/2024,CUST0458,Caderno,Educação,4,395.73,Lisboa
1939,10-13-2024,CUST0233,Tênis,Calçados,2,370.46,Barcelona
1940,2024-10-08,CUST0134,Calça,vestuário,3,"92,54",Roma
1941,12-01-2024,CUST0240,Fruta,Alimentos,6,451.26,Paris
1942,05-07-2024,CUST0215,Tênis,Calçados,2,"198,49",Porto
1943,04/06/2024,CUST0061,Refrigerante,Alimentos,8,22.02,Lisboa
1944,01-03-2024,CUST0224,Caderno,Educação,5,154.61,Berlim
1945,03-08-2024,CUST0266,Tênis,calçados,5,209.19,Porto
1946,02-05-2024,CUST0123,Livro,EDUCAÇÃO,4,371.97,Roma
1947,07-18-2024,CUST0226,Laptop,Eletrônicos,10,283.6,Madrid
1948,01/01/2024,CUST0019,Sandália,Calçados,1,"469,39",Paris
1949,04-30-2024,CUST0481,Refrigerante,Alimentos,3,103.87,Paris
1950,28/05/2024,CUST0495,Calça,Vestuário,7,"30,86",Roma
1951,06-02-2024,CUST0188,Fruta,Alimentos,4,118.77,Barcelona
1952,06/01/2024,CUST0405,Calça,VESTUÁRIO,6,92.47,Madrid
1953,2024-11-04,CUST0345,Sandália,CALÇADOS,4,"219,52",Barcelona
1954,09-08-2024,CUST0014,Calça,Vestuário,10,384.18,Barcelona
1955,09-14-2024,CUST0200,Livro,Educação,9,410.73,Roma
1956,03-02-2024,CUST0253,Tênis,Calçados,5,"292,17",Lisboa
1957,24/05/2024,CUST0479,Laptop,Eletrônicos,8,"228,06",Barcelona
1958,17/11/2024,CUST0210,Livro,Educação,2,42.3,Barcelona
1959,2024-04-22,CUST0448,Tênis,Calçados,1,465.89,Berlim
1960,08-10-2024,CUST0042,Smartphone,Eletrônicos,9,"210,7",Porto
1961,02-12-2024,CUST0330,Smartphone,Eletrônicos,5,"226,37",Porto
1962,01-16-2024,CUST0455,Fruta,Alimentos,10,132.43,Roma
1963,01-06-2024,CUST0057,Smartphone,Eletrônicos,4,447.99,Porto
1964,03-02-2024,CUST0090,Fruta,Alimentos,1,"294,07",Berlim
1965,24/12/2024,CUST0285,Camiseta,Vestuário,3,327.95,Porto
1966,2024-12-19,CUST0287,Smartphone,Eletrônicos,9,"52,13",Madrid
1967,12-03-2024,CUST0474,Camiseta,Vestuário,3,303.7,Barcelona
1968,06-04-2024,CUST0238,Caderno,Educação,1,"177,92",Lisboa
1969,14/08/2024,CUST0087,Sandália,Calçados,8,248.07,Paris
1970,10/10/2024,CUST0491,Smartphone,Eletrônicos,7,"276,42",Barcelona
1971,10-13-2024,CUST0225,Calça,Vestuário,6,"22,49",Berlim
1972,16/04/2024,CUST0279,Refrigerante,Alimentos,1,216.69,Roma
1973,2024-05-30,CUST0436,Smartphone,Eletrônicos,2,125.39,Roma
1974,28/08/2024,CUST0105,Smartphone,Eletrônicos,7,51.29,Lisboa
1975,03-12-2024,CUST0225,Caderno,Educação,1,284.91,Madrid
1976,11-06-2024,CUST0104,Refrigerante,Alimentos,6,"460,25",Madrid
1977,22/04/2024,CUST0031,Fruta,Alimentos,9,"448,73",Lisboa
1978,2024-12-13,CUST0237,Sandália,Calçados,7,"188,74",Barcelona
1979,18/08/2024,CUST0073,Calça,Vestuário,9,457.97,Roma
1980,11-08-2024,CUST0348,Smartphone,Eletrônicos,2,107.34,Barcelona
1981,07-04-2024,CUST0155,Smartphone,Eletrônicos,10,"322,18",Berlim
1982,10-28-2024,CUST0419,Caderno,Educação,5,300.36,Lisboa
1983,08-17-2024,CUST0408,Fruta,ALIMENTOS,5,92.53,Berlim
1984,01-12-2024,CUST0385,Calça,vestuário,4,319.36,Porto
1985,2024-12-20,CUST0265,Refrigerante,ALIMENTOS,8,73.66,Madrid
1986,12-14-2024,CUST0176,Smartphone,ELETRÔNICOS,10,"196,31",Berlim
1987,22/11/2024,CUST0180,Smartphone,Eletrônicos,6,343.95,Barcelona
1988,16/03/2024,CUST0056,Sandália,Calçados,7,329.39,Porto
1989,07-30-2024,CUST0142,Fruta,Alimentos,8,367.45,Barcelona
1990,10-13-2024,CUST0227,Calça,Vestuário,4,"308,22",Paris
1991,20/08/2024,CUST0076,Sandália,Calçados,10,25.14,Lisboa
1992,05-30-2024,CUST0267,Laptop,Eletrônicos,3,116.16,Madrid
1993,10-10-2024,CUST0312,Caderno,Educação,2,131.88,Lisboa
1994,18/11/2024,CUST0384,Livro,Educação,7,160.58,Barcelona
1995,10-29-2024,CUST0450,Laptop,Eletrônicos,2,"302,16",Porto
1996,10-01-2024,CUST0370,Calça,Vestuário,9,"324,49",Lisboa
1997,21/03/2024,CUST0170,Fruta,Alimentos,1,"303,84",Porto
1998,2024-09-25,CUST0129,Sandália,Calçados,1,"306,8",Paris
1999,03/01/2024,CUST0296,Laptop,Eletrônicos,4,239.78,Berlim
2000,06-04-2024,CUST0455,Calça,Vestuário,7,70.77,Lisboa
